product,country,market_year,metric,value
豆油,Somalia,2003/04,imports,0.001
豆油,Switzerland,2003/04,imports,0.005
豆油,Syria,2003/04,imports,0.024
豆油,Tanzania,2003/04,imports,0
豆油,Trinidad and Tobago,2003/04,imports,0.015
豆油,United Arab Emirates,2003/04,imports,0.033
豆油,Uzbekistan,2003/04,imports,0.009
豆油,Zambia,2003/04,imports,0.006
豆油,Zimbabwe,2003/04,imports,0.001
豆油,阿尔及利亚,2003/04,production,0
豆油,阿根廷,2003/04,production,4.729
豆油,埃及,2003/04,production,0.044
豆油,巴基斯坦,2003/04,production,0.014
豆油,巴拉圭,2003/04,production,0.263
豆油,巴西,2003/04,production,5.56
豆油,玻利维亚,2003/04,production,0.305
豆油,俄罗斯,2003/04,production,0.064
豆油,菲律宾,2003/04,production,0.04
豆油,哥伦比亚,2003/04,production,0.053
豆油,韩国,2003/04,production,0.215
豆油,加拿大,2003/04,production,0.278
豆油,马来西亚,2003/04,production,0.071
豆油,美国,2003/04,production,7.748
豆油,孟加拉国,2003/04,production,0.011
豆油,秘鲁,2003/04,production,0
豆油,摩洛哥,2003/04,production,0.078
豆油,墨西哥,2003/04,production,0.712
豆油,南非,2003/04,production,0.009
豆油,欧盟,2003/04,production,2.557
豆油,日本,2003/04,production,0.645
豆油,沙特阿拉伯,2003/04,production,0
豆油,泰国,2003/04,production,0.249
豆油,突尼斯,2003/04,production,0
豆油,土耳其,2003/04,production,0.039
豆油,委内瑞拉,2003/04,production,0.004
豆油,乌克兰,2003/04,production,0.027
豆油,乌拉圭,2003/04,production,0.003
豆油,伊朗,2003/04,production,0.162
豆油,印度,2003/04,production,1.008
豆油,印度尼西亚,2003/04,production,0
豆油,越南,2003/04,production,0
豆油,智利,2003/04,production,0.034
豆油,中国,2003/04,production,4.535
豆油,中国台湾,2003/04,production,0.345
豆油,Angola,2003/04,production,0
豆油,Australia,2003/04,production,0.011
豆油,Barbados,2003/04,production,0
豆油,Bosnia and Herzegovina,2003/04,production,0.003
豆油,Burma,2003/04,production,0
豆油,Costa Rica,2003/04,production,0.037
豆油,Cuba,2003/04,production,0.03
豆油,Dominican Republic,2003/04,production,0
豆油,Ecuador,2003/04,production,0.006
豆油,El Salvador,2003/04,production,0
豆油,Ethiopia,2003/04,production,0
豆油,Guatemala,2003/04,production,0.007
豆油,Haiti,2003/04,production,0
豆油,Hong Kong,2003/04,production,0
豆油,Israel,2003/04,production,0.085
豆油,Jamaica,2003/04,production,0
豆油,Jordan,2003/04,production,0
豆油,"Korea, North",2003/04,production,0.038
豆油,Lebanon,2003/04,production,0.017
豆油,Madagascar,2003/04,production,0
豆油,Mauritius,2003/04,production,0
豆油,New Zealand,2003/04,production,0
豆油,Nicaragua,2003/04,production,0
豆油,Nigeria,2003/04,production,0.035
豆油,Norway,2003/04,production,0.068
豆油,Panama,2003/04,production,0.001
豆油,Senegal,2003/04,production,0
豆油,Serbia and Montenegro,2003/04,production,0.051
豆油,Singapore,2003/04,production,0.003
豆油,Somalia,2003/04,production,0
豆油,Switzerland,2003/04,production,0.008
豆油,Syria,2003/04,production,0.034
豆油,Tanzania,2003/04,production,0
豆油,Trinidad and Tobago,2003/04,production,0.013
豆油,United Arab Emirates,2003/04,production,0.036
豆油,Uzbekistan,2003/04,production,0
豆油,Zambia,2003/04,production,0.004
豆油,Zimbabwe,2003/04,production,0.015
豆油,阿尔及利亚,2004/05,consumption,0.27
豆油,阿根廷,2004/05,consumption,0.396
豆油,埃及,2004/05,consumption,0.28
豆油,巴基斯坦,2004/05,consumption,0.064
豆油,巴拉圭,2004/05,consumption,0.06
豆油,巴西,2004/05,consumption,3.091
豆油,玻利维亚,2004/05,consumption,0.087
豆油,俄罗斯,2004/05,consumption,0.17
豆油,菲律宾,2004/05,consumption,0.051
豆油,哥伦比亚,2004/05,consumption,0.184
豆油,韩国,2004/05,consumption,0.428
豆油,加拿大,2004/05,consumption,0.347
豆油,马来西亚,2004/05,consumption,0.047
豆油,美国,2004/05,consumption,7.911
豆油,孟加拉国,2004/05,consumption,0.273
豆油,秘鲁,2004/05,consumption,0.27
豆油,摩洛哥,2004/05,consumption,0.429
豆油,墨西哥,2004/05,consumption,0.811
豆油,南非,2004/05,consumption,0.24
豆油,欧盟,2004/05,consumption,2.214
豆油,日本,2004/05,consumption,0.639
豆油,沙特阿拉伯,2004/05,consumption,0.001
豆油,泰国,2004/05,consumption,0.249
豆油,突尼斯,2004/05,consumption,0.172
豆油,土耳其,2004/05,consumption,0.183
豆油,委内瑞拉,2004/05,consumption,0.288
豆油,乌克兰,2004/05,consumption,0.046
豆油,乌拉圭,2004/05,consumption,0.018
豆油,伊朗,2004/05,consumption,0.875
豆油,印度,2004/05,consumption,2.4
豆油,印度尼西亚,2004/05,consumption,0.016
豆油,越南,2004/05,consumption,0.014
豆油,智利,2004/05,consumption,0.048
豆油,中国,2004/05,consumption,7.203
豆油,中国台湾,2004/05,consumption,0.385
豆油,Angola,2004/05,consumption,0.076
豆油,Australia,2004/05,consumption,0.024
豆油,Barbados,2004/05,consumption,0.006
豆油,Bosnia and Herzegovina,2004/05,consumption,0.002
豆油,Costa Rica,2004/05,consumption,0.026
豆油,Cuba,2004/05,consumption,0.101
豆油,Dominican Republic,2004/05,consumption,0.126
豆油,Ecuador,2004/05,consumption,0.098
豆油,El Salvador,2004/05,consumption,0.021
豆油,Ethiopia,2004/05,consumption,0.004
豆油,Guatemala,2004/05,consumption,0.081
豆油,Haiti,2004/05,consumption,0.011
豆油,Hong Kong,2004/05,consumption,0.062
豆油,Israel,2004/05,consumption,0.099
豆油,Jamaica,2004/05,consumption,0.023
豆油,Jordan,2004/05,consumption,0.009
豆油,"Korea, North",2004/05,consumption,0.093
豆油,Lebanon,2004/05,consumption,0.035
豆油,Madagascar,2004/05,consumption,0.039
豆油,Mauritius,2004/05,consumption,0.017
豆油,New Zealand,2004/05,consumption,0.022
豆油,Nicaragua,2004/05,consumption,0.028
豆油,Nigeria,2004/05,consumption,0.037
豆油,Norway,2004/05,consumption,0.034
豆油,Panama,2004/05,consumption,0.016
豆油,Senegal,2004/05,consumption,0.078
豆油,Serbia and Montenegro,2004/05,consumption,0.033
豆油,Singapore,2004/05,consumption,0.024
豆油,Somalia,2004/05,consumption,0.001
豆油,Switzerland,2004/05,consumption,0.012
豆油,Syria,2004/05,consumption,0.063
豆油,Tanzania,2004/05,consumption,0
豆油,Trinidad and Tobago,2004/05,consumption,0.021
豆油,United Arab Emirates,2004/05,consumption,0.023
豆油,Uzbekistan,2004/05,consumption,0.001
豆油,Zambia,2004/05,consumption,0.009
豆油,Zimbabwe,2004/05,consumption,0.016
豆油,阿尔及利亚,2004/05,exports,0
豆油,阿根廷,2004/05,exports,4.757
豆油,埃及,2004/05,exports,0.006
豆油,巴基斯坦,2004/05,exports,0
豆油,巴拉圭,2004/05,exports,0.17
豆油,巴西,2004/05,exports,2.414
豆油,玻利维亚,2004/05,exports,0.238
豆油,俄罗斯,2004/05,exports,0
豆油,菲律宾,2004/05,exports,0
豆油,哥伦比亚,2004/05,exports,0.003
豆油,韩国,2004/05,exports,0.004
豆油,加拿大,2004/05,exports,0.009
豆油,马来西亚,2004/05,exports,0.084
豆油,美国,2004/05,exports,0.6
豆油,孟加拉国,2004/05,exports,0
豆油,秘鲁,2004/05,exports,0
豆油,摩洛哥,2004/05,exports,0
豆油,墨西哥,2004/05,exports,0.002
豆油,南非,2004/05,exports,0.004
豆油,欧盟,2004/05,exports,0.526
豆油,日本,2004/05,exports,0
豆油,沙特阿拉伯,2004/05,exports,0
豆油,泰国,2004/05,exports,0.013
豆油,突尼斯,2004/05,exports,0
豆油,土耳其,2004/05,exports,0.004
豆油,委内瑞拉,2004/05,exports,0
豆油,乌克兰,2004/05,exports,0.004
豆油,乌拉圭,2004/05,exports,0
豆油,伊朗,2004/05,exports,0.009
豆油,印度,2004/05,exports,0.011
豆油,印度尼西亚,2004/05,exports,0
豆油,越南,2004/05,exports,0
豆油,智利,2004/05,exports,0
豆油,中国,2004/05,exports,0.04
豆油,中国台湾,2004/05,exports,0.003
豆油,Angola,2004/05,exports,0
豆油,Australia,2004/05,exports,0
豆油,Barbados,2004/05,exports,0
豆油,Bosnia and Herzegovina,2004/05,exports,0.003
豆油,Costa Rica,2004/05,exports,0.008
豆油,Cuba,2004/05,exports,0
豆油,Dominican Republic,2004/05,exports,0
豆油,Ecuador,2004/05,exports,0.003
豆油,El Salvador,2004/05,exports,0
豆油,Ethiopia,2004/05,exports,0
豆油,Guatemala,2004/05,exports,0.002
豆油,Haiti,2004/05,exports,0
豆油,Hong Kong,2004/05,exports,0.023
豆油,Israel,2004/05,exports,0.001
豆油,Jamaica,2004/05,exports,0
豆油,Jordan,2004/05,exports,0
豆油,"Korea, North",2004/05,exports,0
豆油,Lebanon,2004/05,exports,0
豆油,Madagascar,2004/05,exports,0
豆油,Mauritius,2004/05,exports,0
豆油,New Zealand,2004/05,exports,0
豆油,Nicaragua,2004/05,exports,0
豆油,Nigeria,2004/05,exports,0
豆油,Norway,2004/05,exports,0.07
豆油,Panama,2004/05,exports,0
豆油,Senegal,2004/05,exports,0
豆油,Serbia and Montenegro,2004/05,exports,0.017
豆油,Singapore,2004/05,exports,0.01
豆油,Somalia,2004/05,exports,0
豆油,Switzerland,2004/05,exports,0.001
豆油,Syria,2004/05,exports,0
豆油,Tanzania,2004/05,exports,0
豆油,Trinidad and Tobago,2004/05,exports,0
豆油,United Arab Emirates,2004/05,exports,0.085
豆油,Uzbekistan,2004/05,exports,0
豆油,Zambia,2004/05,exports,0
豆油,Zimbabwe,2004/05,exports,0
豆油,阿尔及利亚,2004/05,imports,0.27
豆油,阿根廷,2004/05,imports,0
豆油,埃及,2004/05,imports,0.173
豆油,巴基斯坦,2004/05,imports,0.064
豆油,巴拉圭,2004/05,imports,0.002
豆油,巴西,2004/05,imports,0.003
豆油,玻利维亚,2004/05,imports,0
豆油,俄罗斯,2004/05,imports,0.085
豆油,菲律宾,2004/05,imports,0.011
豆油,哥伦比亚,2004/05,imports,0.151
豆油,韩国,2004/05,imports,0.244
豆油,加拿大,2004/05,imports,0.076
豆油,马来西亚,2004/05,imports,0.075
豆油,美国,2004/05,imports,0.012
豆油,孟加拉国,2004/05,imports,0.228
豆油,秘鲁,2004/05,imports,0.263
豆油,摩洛哥,2004/05,imports,0.318
豆油,墨西哥,2004/05,imports,0.148
豆油,南非,2004/05,imports,0.235
豆油,欧盟,2004/05,imports,0.182
豆油,日本,2004/05,imports,0.045
豆油,沙特阿拉伯,2004/05,imports,0.001
豆油,泰国,2004/05,imports,0
豆油,突尼斯,2004/05,imports,0.172
豆油,土耳其,2004/05,imports,0.122
豆油,委内瑞拉,2004/05,imports,0.247
豆油,乌克兰,2004/05,imports,0
豆油,乌拉圭,2004/05,imports,0.017
豆油,伊朗,2004/05,imports,0.741
豆油,印度,2004/05,imports,1.554
豆油,印度尼西亚,2004/05,imports,0.016
豆油,越南,2004/05,imports,0.014
豆油,智利,2004/05,imports,0.015
豆油,中国,2004/05,imports,1.728
豆油,中国台湾,2004/05,imports,0.035
豆油,Angola,2004/05,imports,0.083
豆油,Australia,2004/05,imports,0.008
豆油,Barbados,2004/05,imports,0.001
豆油,Bosnia and Herzegovina,2004/05,imports,0.002
豆油,Costa Rica,2004/05,imports,0.001
豆油,Cuba,2004/05,imports,0.079
豆油,Dominican Republic,2004/05,imports,0.12
豆油,Ecuador,2004/05,imports,0.086
豆油,El Salvador,2004/05,imports,0.021
豆油,Ethiopia,2004/05,imports,0.004
豆油,Guatemala,2004/05,imports,0.081
豆油,Haiti,2004/05,imports,0.011
豆油,Hong Kong,2004/05,imports,0.086
豆油,Israel,2004/05,imports,0.015
豆油,Jamaica,2004/05,imports,0.019
豆油,Jordan,2004/05,imports,0.009
豆油,"Korea, North",2004/05,imports,0.144
豆油,Lebanon,2004/05,imports,0.017
豆油,Madagascar,2004/05,imports,0.035
豆油,Mauritius,2004/05,imports,0.02
豆油,New Zealand,2004/05,imports,0.025
豆油,Nicaragua,2004/05,imports,0.033
豆油,Nigeria,2004/05,imports,0.001
豆油,Norway,2004/05,imports,0.025
豆油,Panama,2004/05,imports,0.015
豆油,Senegal,2004/05,imports,0.078
豆油,Serbia and Montenegro,2004/05,imports,0
豆油,Singapore,2004/05,imports,0.034
豆油,Somalia,2004/05,imports,0.001
豆油,Switzerland,2004/05,imports,0.004
豆油,Syria,2004/05,imports,0.027
豆油,Tanzania,2004/05,imports,0
豆油,Trinidad and Tobago,2004/05,imports,0.009
豆油,United Arab Emirates,2004/05,imports,0.04
豆油,Uzbekistan,2004/05,imports,0
豆油,Zambia,2004/05,imports,0.003
豆油,Zimbabwe,2004/05,imports,0
豆油,阿尔及利亚,2004/05,production,0
豆油,阿根廷,2004/05,production,5.128
豆油,埃及,2004/05,production,0.111
豆油,巴基斯坦,2004/05,production,0
豆油,巴拉圭,2004/05,production,0.236
豆油,巴西,2004/05,production,5.63
豆油,玻利维亚,2004/05,production,0.313
豆油,俄罗斯,2004/05,production,0.089
豆油,菲律宾,2004/05,production,0.036
豆油,哥伦比亚,2004/05,production,0.034
豆油,韩国,2004/05,production,0.192
豆油,加拿大,2004/05,production,0.275
豆油,马来西亚,2004/05,production,0.071
豆油,美国,2004/05,production,8.782
豆油,孟加拉国,2004/05,production,0.018
豆油,秘鲁,2004/05,production,0
豆油,摩洛哥,2004/05,production,0.084
豆油,墨西哥,2004/05,production,0.665
豆油,南非,2004/05,production,0.011
豆油,欧盟,2004/05,production,2.599
豆油,日本,2004/05,production,0.579
豆油,沙特阿拉伯,2004/05,production,0
豆油,泰国,2004/05,production,0.267
豆油,突尼斯,2004/05,production,0
豆油,土耳其,2004/05,production,0.056
豆油,委内瑞拉,2004/05,production,0.002
豆油,乌克兰,2004/05,production,0.05
豆油,乌拉圭,2004/05,production,0.004
豆油,伊朗,2004/05,production,0.218
豆油,印度,2004/05,production,0.9
豆油,印度尼西亚,2004/05,production,0
豆油,越南,2004/05,production,0
豆油,智利,2004/05,production,0.033
豆油,中国,2004/05,production,5.421
豆油,中国台湾,2004/05,production,0.336
豆油,Angola,2004/05,production,0
豆油,Australia,2004/05,production,0.01
豆油,Barbados,2004/05,production,0.005
豆油,Bosnia and Herzegovina,2004/05,production,0.003
豆油,Costa Rica,2004/05,production,0.033
豆油,Cuba,2004/05,production,0.029
豆油,Dominican Republic,2004/05,production,0
豆油,Ecuador,2004/05,production,0.006
豆油,El Salvador,2004/05,production,0
豆油,Ethiopia,2004/05,production,0
豆油,Guatemala,2004/05,production,0.008
豆油,Haiti,2004/05,production,0
豆油,Hong Kong,2004/05,production,0
豆油,Israel,2004/05,production,0.094
豆油,Jamaica,2004/05,production,0
豆油,Jordan,2004/05,production,0
豆油,"Korea, North",2004/05,production,0.029
豆油,Lebanon,2004/05,production,0.018
豆油,Madagascar,2004/05,production,0
豆油,Mauritius,2004/05,production,0
豆油,New Zealand,2004/05,production,0
豆油,Nicaragua,2004/05,production,0
豆油,Nigeria,2004/05,production,0.036
豆油,Norway,2004/05,production,0.071
豆油,Panama,2004/05,production,0.001
豆油,Senegal,2004/05,production,0
豆油,Serbia and Montenegro,2004/05,production,0.05
豆油,Singapore,2004/05,production,0.004
豆油,Somalia,2004/05,production,0
豆油,Switzerland,2004/05,production,0.009
豆油,Syria,2004/05,production,0.036
豆油,Tanzania,2004/05,production,0
豆油,Trinidad and Tobago,2004/05,production,0.012
豆油,United Arab Emirates,2004/05,production,0.056
豆油,Uzbekistan,2004/05,production,0.001
豆油,Zambia,2004/05,production,0.006
豆油,Zimbabwe,2004/05,production,0.02
豆油,阿尔及利亚,2005/06,consumption,0.315
豆油,阿根廷,2005/06,consumption,0.397
豆油,埃及,2005/06,consumption,0.368
豆油,巴基斯坦,2005/06,consumption,0.027
豆油,巴拉圭,2005/06,consumption,0.06
豆油,巴西,2005/06,consumption,3.091
豆油,玻利维亚,2005/06,consumption,0.081
豆油,俄罗斯,2005/06,consumption,0.16
豆油,菲律宾,2005/06,consumption,0.051
豆油,哥伦比亚,2005/06,consumption,0.192
豆油,韩国,2005/06,consumption,0.44
豆油,加拿大,2005/06,consumption,0.34
豆油,马来西亚,2005/06,consumption,0.015
豆油,美国,2005/06,consumption,8.147
豆油,孟加拉国,2005/06,consumption,0.276
豆油,秘鲁,2005/06,consumption,0.282
豆油,摩洛哥,2005/06,consumption,0.444
豆油,墨西哥,2005/06,consumption,0.787
豆油,南非,2005/06,consumption,0.255
豆油,欧盟,2005/06,consumption,2.925
豆油,日本,2005/06,consumption,0.651
豆油,沙特阿拉伯,2005/06,consumption,0.002
豆油,泰国,2005/06,consumption,0.252
豆油,突尼斯,2005/06,consumption,0.174
豆油,土耳其,2005/06,consumption,0.255
豆油,委内瑞拉,2005/06,consumption,0.335
豆油,乌克兰,2005/06,consumption,0.055
豆油,乌拉圭,2005/06,consumption,0.019
豆油,伊朗,2005/06,consumption,0.73
豆油,印度,2005/06,consumption,2.65
豆油,印度尼西亚,2005/06,consumption,0.016
豆油,越南,2005/06,consumption,0.053
豆油,智利,2005/06,consumption,0.033
豆油,中国,2005/06,consumption,7.607
豆油,中国台湾,2005/06,consumption,0.384
豆油,Angola,2005/06,consumption,0.078
豆油,Australia,2005/06,consumption,0.034
豆油,Barbados,2005/06,consumption,0.005
豆油,Bosnia and Herzegovina,2005/06,consumption,0.003
豆油,Costa Rica,2005/06,consumption,0.022
豆油,Cuba,2005/06,consumption,0.103
豆油,Dominican Republic,2005/06,consumption,0.127
豆油,Ecuador,2005/06,consumption,0.103
豆油,El Salvador,2005/06,consumption,0.019
豆油,Ethiopia,2005/06,consumption,0.006
豆油,Guatemala,2005/06,consumption,0.091
豆油,Haiti,2005/06,consumption,0.011
豆油,Hong Kong,2005/06,consumption,0.058
豆油,Israel,2005/06,consumption,0.083
豆油,Jamaica,2005/06,consumption,0.022
豆油,Jordan,2005/06,consumption,0.032
豆油,"Korea, North",2005/06,consumption,0.086
豆油,Lebanon,2005/06,consumption,0.039
豆油,Madagascar,2005/06,consumption,0.032
豆油,Mauritius,2005/06,consumption,0.017
豆油,New Zealand,2005/06,consumption,0.019
豆油,Nicaragua,2005/06,consumption,0.031
豆油,Nigeria,2005/06,consumption,0.038
豆油,Norway,2005/06,consumption,0.032
豆油,Panama,2005/06,consumption,0.021
豆油,Senegal,2005/06,consumption,0.081
豆油,Serbia and Montenegro,2005/06,consumption,0.042
豆油,Singapore,2005/06,consumption,0.022
豆油,Somalia,2005/06,consumption,0.001
豆油,Switzerland,2005/06,consumption,0.01
豆油,Syria,2005/06,consumption,0.087
豆油,Tanzania,2005/06,consumption,0.001
豆油,Trinidad and Tobago,2005/06,consumption,0.014
豆油,United Arab Emirates,2005/06,consumption,0.035
豆油,Uzbekistan,2005/06,consumption,0.004
豆油,Zambia,2005/06,consumption,0.008
豆油,Zimbabwe,2005/06,consumption,0.016
豆油,阿尔及利亚,2005/06,exports,0
豆油,阿根廷,2005/06,exports,5.597
豆油,埃及,2005/06,exports,0.005
豆油,巴基斯坦,2005/06,exports,0
豆油,巴拉圭,2005/06,exports,0.189
豆油,巴西,2005/06,exports,2.466
豆油,玻利维亚,2005/06,exports,0.22
豆油,俄罗斯,2005/06,exports,0.001
豆油,菲律宾,2005/06,exports,0
豆油,哥伦比亚,2005/06,exports,0.005
豆油,韩国,2005/06,exports,0.004
豆油,加拿大,2005/06,exports,0.023
豆油,马来西亚,2005/06,exports,0.135
豆油,美国,2005/06,exports,0.523
豆油,孟加拉国,2005/06,exports,0
豆油,秘鲁,2005/06,exports,0
豆油,摩洛哥,2005/06,exports,0
豆油,墨西哥,2005/06,exports,0.001
豆油,南非,2005/06,exports,0.007
豆油,欧盟,2005/06,exports,0.273
豆油,日本,2005/06,exports,0
豆油,沙特阿拉伯,2005/06,exports,0
豆油,泰国,2005/06,exports,0.015
豆油,突尼斯,2005/06,exports,0
豆油,土耳其,2005/06,exports,0.003
豆油,委内瑞拉,2005/06,exports,0
豆油,乌克兰,2005/06,exports,0.008
豆油,乌拉圭,2005/06,exports,0
豆油,伊朗,2005/06,exports,0.008
豆油,印度,2005/06,exports,0.013
豆油,印度尼西亚,2005/06,exports,0
豆油,越南,2005/06,exports,0
豆油,智利,2005/06,exports,0
豆油,中国,2005/06,exports,0.105
豆油,中国台湾,2005/06,exports,0.003
豆油,Angola,2005/06,exports,0
豆油,Australia,2005/06,exports,0.001
豆油,Barbados,2005/06,exports,0
豆油,Bosnia and Herzegovina,2005/06,exports,0.004
豆油,Costa Rica,2005/06,exports,0.013
豆油,Cuba,2005/06,exports,0
豆油,Dominican Republic,2005/06,exports,0
豆油,Ecuador,2005/06,exports,0
豆油,El Salvador,2005/06,exports,0.001
豆油,Ethiopia,2005/06,exports,0
豆油,Guatemala,2005/06,exports,0.004
豆油,Haiti,2005/06,exports,0
豆油,Hong Kong,2005/06,exports,0.012
豆油,Israel,2005/06,exports,0.001
豆油,Jamaica,2005/06,exports,0
豆油,Jordan,2005/06,exports,0
豆油,"Korea, North",2005/06,exports,0
豆油,Lebanon,2005/06,exports,0
豆油,Madagascar,2005/06,exports,0
豆油,Mauritius,2005/06,exports,0
豆油,New Zealand,2005/06,exports,0.001
豆油,Nicaragua,2005/06,exports,0
豆油,Nigeria,2005/06,exports,0
豆油,Norway,2005/06,exports,0.081
豆油,Panama,2005/06,exports,0
豆油,Senegal,2005/06,exports,0
豆油,Serbia and Montenegro,2005/06,exports,0.01
豆油,Singapore,2005/06,exports,0.011
豆油,Somalia,2005/06,exports,0
豆油,Switzerland,2005/06,exports,0
豆油,Syria,2005/06,exports,0.001
豆油,Tanzania,2005/06,exports,0
豆油,Trinidad and Tobago,2005/06,exports,0
豆油,United Arab Emirates,2005/06,exports,0.046
豆油,Uzbekistan,2005/06,exports,0
豆油,Zambia,2005/06,exports,0
豆油,Zimbabwe,2005/06,exports,0
豆油,阿尔及利亚,2005/06,imports,0.31
豆油,阿根廷,2005/06,imports,0
豆油,埃及,2005/06,imports,0.24
豆油,巴基斯坦,2005/06,imports,0.017
豆油,巴拉圭,2005/06,imports,0.004
豆油,巴西,2005/06,imports,0.028
豆油,玻利维亚,2005/06,imports,0.001
豆油,俄罗斯,2005/06,imports,0.046
豆油,菲律宾,2005/06,imports,0.029
豆油,哥伦比亚,2005/06,imports,0.163
豆油,韩国,2005/06,imports,0.265
豆油,加拿大,2005/06,imports,0.078
豆油,马来西亚,2005/06,imports,0.072
豆油,美国,2005/06,imports,0.016
豆油,孟加拉国,2005/06,imports,0.262
豆油,秘鲁,2005/06,imports,0.302
豆油,摩洛哥,2005/06,imports,0.372
豆油,墨西哥,2005/06,imports,0.122
豆油,南非,2005/06,imports,0.235
豆油,欧盟,2005/06,imports,0.719
豆油,日本,2005/06,imports,0.061
豆油,沙特阿拉伯,2005/06,imports,0.002
豆油,泰国,2005/06,imports,0
豆油,突尼斯,2005/06,imports,0.18
豆油,土耳其,2005/06,imports,0.217
豆油,委内瑞拉,2005/06,imports,0.285
豆油,乌克兰,2005/06,imports,0
豆油,乌拉圭,2005/06,imports,0.015
豆油,伊朗,2005/06,imports,0.6
豆油,印度,2005/06,imports,1.453
豆油,印度尼西亚,2005/06,imports,0.016
豆油,越南,2005/06,imports,0.068
豆油,智利,2005/06,imports,0.022
豆油,中国,2005/06,imports,1.516
豆油,中国台湾,2005/06,imports,0.01
豆油,Angola,2005/06,imports,0.062
豆油,Australia,2005/06,imports,0.035
豆油,Barbados,2005/06,imports,0.002
豆油,Bosnia and Herzegovina,2005/06,imports,0.004
豆油,Costa Rica,2005/06,imports,0.001
豆油,Cuba,2005/06,imports,0.091
豆油,Dominican Republic,2005/06,imports,0.122
豆油,Ecuador,2005/06,imports,0.095
豆油,El Salvador,2005/06,imports,0.02
豆油,Ethiopia,2005/06,imports,0.006
豆油,Guatemala,2005/06,imports,0.088
豆油,Haiti,2005/06,imports,0.012
豆油,Hong Kong,2005/06,imports,0.065
豆油,Israel,2005/06,imports,0.013
豆油,Jamaica,2005/06,imports,0.024
豆油,Jordan,2005/06,imports,0.032
豆油,"Korea, North",2005/06,imports,0.05
豆油,Lebanon,2005/06,imports,0.021
豆油,Madagascar,2005/06,imports,0.031
豆油,Mauritius,2005/06,imports,0.017
豆油,New Zealand,2005/06,imports,0.019
豆油,Nicaragua,2005/06,imports,0.035
豆油,Nigeria,2005/06,imports,0.001
豆油,Norway,2005/06,imports,0.029
豆油,Panama,2005/06,imports,0.02
豆油,Senegal,2005/06,imports,0.081
豆油,Serbia and Montenegro,2005/06,imports,0.001
豆油,Singapore,2005/06,imports,0.032
豆油,Somalia,2005/06,imports,0.001
豆油,Switzerland,2005/06,imports,0.004
豆油,Syria,2005/06,imports,0.026
豆油,Tanzania,2005/06,imports,0.001
豆油,Trinidad and Tobago,2005/06,imports,0.011
豆油,United Arab Emirates,2005/06,imports,0.016
豆油,Uzbekistan,2005/06,imports,0.003
豆油,Zambia,2005/06,imports,0.003
豆油,Zimbabwe,2005/06,imports,0.002
豆油,阿尔及利亚,2005/06,production,0
豆油,阿根廷,2005/06,production,5.998
豆油,埃及,2005/06,production,0.16
豆油,巴基斯坦,2005/06,production,0.002
豆油,巴拉圭,2005/06,production,0.25
豆油,巴西,2005/06,production,5.43
豆油,玻利维亚,2005/06,production,0.31
豆油,俄罗斯,2005/06,production,0.107
豆油,菲律宾,2005/06,production,0.021
豆油,哥伦比亚,2005/06,production,0.034
豆油,韩国,2005/06,production,0.178
豆油,加拿大,2005/06,production,0.281
豆油,马来西亚,2005/06,production,0.072
豆油,美国,2005/06,production,9.248
豆油,孟加拉国,2005/06,production,0.021
豆油,秘鲁,2005/06,production,0
豆油,摩洛哥,2005/06,production,0.08
豆油,墨西哥,2005/06,production,0.665
豆油,南非,2005/06,production,0.027
豆油,欧盟,2005/06,production,2.512
豆油,日本,2005/06,production,0.579
豆油,沙特阿拉伯,2005/06,production,0
豆油,泰国,2005/06,production,0.262
豆油,突尼斯,2005/06,production,0
豆油,土耳其,2005/06,production,0.065
豆油,委内瑞拉,2005/06,production,0.01
豆油,乌克兰,2005/06,production,0.063
豆油,乌拉圭,2005/06,production,0.004
豆油,伊朗,2005/06,production,0.101
豆油,印度,2005/06,production,1.278
豆油,印度尼西亚,2005/06,production,0
豆油,越南,2005/06,production,0
豆油,智利,2005/06,production,0.034
豆油,中国,2005/06,production,6.149
豆油,中国台湾,2005/06,production,0.363
豆油,Angola,2005/06,production,0
豆油,Australia,2005/06,production,0.01
豆油,Barbados,2005/06,production,0.003
豆油,Bosnia and Herzegovina,2005/06,production,0.003
豆油,Costa Rica,2005/06,production,0.034
豆油,Cuba,2005/06,production,0.017
豆油,Dominican Republic,2005/06,production,0
豆油,Ecuador,2005/06,production,0.006
豆油,El Salvador,2005/06,production,0
豆油,Ethiopia,2005/06,production,0
豆油,Guatemala,2005/06,production,0.009
豆油,Haiti,2005/06,production,0
豆油,Hong Kong,2005/06,production,0
豆油,Israel,2005/06,production,0.056
豆油,Jamaica,2005/06,production,0
豆油,Jordan,2005/06,production,0
豆油,"Korea, North",2005/06,production,0.024
豆油,Lebanon,2005/06,production,0.018
豆油,Madagascar,2005/06,production,0
豆油,Mauritius,2005/06,production,0
豆油,New Zealand,2005/06,production,0
豆油,Nicaragua,2005/06,production,0
豆油,Nigeria,2005/06,production,0.037
豆油,Norway,2005/06,production,0.074
豆油,Panama,2005/06,production,0.001
豆油,Senegal,2005/06,production,0
豆油,Serbia and Montenegro,2005/06,production,0.051
豆油,Singapore,2005/06,production,0.004
豆油,Somalia,2005/06,production,0
豆油,Switzerland,2005/06,production,0.006
豆油,Syria,2005/06,production,0.062
豆油,Tanzania,2005/06,production,0
